date,open,high,low,close,volume
2019-01-31,34000,34200,33450,33450,289096
2019-01-30,33300,33500,32700,33500,262345
2019-01-29,33200,33400,32550,32900,401699
2019-01-28,33900,34050,33400,33450,334042
2019-01-25,34100,34300,33650,34100,357215
2019-01-24,33500,34600,33450,34500,641456
2019-01-23,33100,33300,32750,33000,161777
2019-01-22,33200,33450,32600,33150,211578
2019-01-21,33650,33700,33050,33200,232734
2019-01-18,33100,33600,33100,33550,251964
2019-01-17,33150,33500,32800,32950,276389
2019-01-16,32100,33650,32050,33000,484528
2019-01-15,30800,32300,30800,32050,430717
2019-01-14,31000,31150,30700,31050,188054
2019-01-11,31250,31500,30950,31200,194570
2019-01-10,31050,31650,30850,31500,237820
2019-01-09,30950,31500,30950,31300,226024
2019-01-08,31450,31450,30700,30950,152837
2019-01-07,31000,31750,31000,31100,182847
2019-01-04,30450,30750,29800,30750,251897
2019-01-03,31550,31600,30050,30450,304555
2019-01-02,31250,31700,30950,31250,192361
2018-12-28,31450,31700,31300,31500,167737
2018-12-27,32100,32100,31000,31450,397627
2018-12-26,32550,33000,31750,32200,445097
2018-12-24,32600,33050,32500,33000,192851
2018-12-21,32750,33000,32350,33000,265285
2018-12-20,33000,33250,32250,32800,272313
2018-12-19,33200,33250,32650,33100,177098
2018-12-18,32400,33500,32350,32900,610451
2018-12-17,32100,33250,32100,32400,421981
2018-12-14,32400,32700,32350,32650,206254
2018-12-13,32400,32700,32050,32700,441701
2018-12-12,31800,32500,31700,32400,370123
2018-12-11,31700,31900,30850,31500,231252
2018-12-10,31000,31950,30900,31700,304047
2018-12-07,31400,31800,31350,31550,234973
2018-12-06,31000,31600,31000,31400,308729
2018-12-05,30750,31450,30700,31350,190577
2018-12-04,31800,31900,31200,31550,311803
2018-12-03,31300,32000,31250,31750,384696
2018-11-30,30550,31250,30400,31150,494862
2018-11-29,30300,31200,30150,30750,842060
2018-11-28,29200,29800,28950,29600,342382
2018-11-27,28700,29250,28600,29150,255926
2018-11-26,28300,28750,28250,28700,160803
2018-11-23,28700,28750,28000,28100,261231
2018-11-22,29000,29050,28650,28700,123743
2018-11-21,29200,29200,28650,28950,192123
2018-11-20,28900,29500,28800,29400,175405
2018-11-19,28900,29400,28900,29200,123970
2018-11-16,29350,29350,28850,28900,196055
2018-11-15,29150,29350,28750,29350,182915
2018-11-14,29000,29300,28700,29100,129079
2018-11-13,28450,29000,28450,28900,296836
2018-11-12,29050,29650,29050,29300,148798
2018-11-09,29550,29800,29300,29450,187244
2018-11-08,29850,30100,29400,29550,460748
2018-11-07,28800,29850,28700,29250,606722
2018-11-06,28150,28650,28000,28600,206308
2018-11-05,28200,28250,27650,27950,289908
2018-11-02,26750,28700,26750,28650,651365
2018-11-01,26850,27150,26450,26500,355973
2018-10-31,26450,26850,26000,26750,301544
2018-10-30,26200,26800,26050,26350,359861
2018-10-29,27350,27800,26600,26600,419364
2018-10-26,27950,28150,27000,27400,348108
2018-10-25,27700,27900,27450,27900,270599
2018-10-24,28100,28450,27950,28250,222297
2018-10-23,28350,28400,27800,28000,303176
2018-10-22,28400,28600,27950,28500,180380
2018-10-19,28100,28300,27700,28250,178372
2018-10-18,28200,28450,28000,28150,240195
2018-10-17,28450,28750,28150,28250,248440
2018-10-16,28150,28400,27950,27950,319170
2018-10-15,28400,28450,27950,28050,331830
2018-10-12,28200,28600,28150,28350,489301
2018-10-11,29650,29800,28500,28500,734021
2018-10-10,30500,30800,30050,30300,347565
2018-10-08,30850,31050,30550,30600,237688
2018-10-05,31300,31300,30800,31050,334755
2018-10-04,31900,32000,31150,31250,328123
2018-10-02,32500,32650,31900,31900,239615
2018-10-01,32750,32850,32450,32550,138928
2018-09-28,32700,32800,32300,32650,338542
2018-09-27,32100,32750,32050,32550,415074
2018-09-21,31800,32150,31750,32100,408434
2018-09-20,31750,32050,31550,31550,405973
2018-09-19,31700,31800,31500,31650,244352
2018-09-18,31400,31750,31350,31650,156448
2018-09-17,31800,31850,31450,31600,162687
2018-09-14,31650,32100,31650,31950,287689
2018-09-13,31200,31650,31200,31600,294780
2018-09-12,31300,31500,31000,31200,274088
2018-09-11,31700,31800,31300,31400,206831
2018-09-10,31200,31750,31150,31700,238984
2018-09-07,31250,31350,31000,31350,281246
2018-09-06,31600,31700,31150,31200,251179
2018-09-05,31750,31800,31500,31600,235062
2018-09-04,31900,32100,31600,31800,235979
2018-09-03,32250,32300,31950,32000,97902
2018-08-31,31950,32350,31850,32350,131129
2018-08-30,32200,32450,32000,32100,232191
2018-08-29,32650,32750,32200,32350,250486
2018-08-28,32800,33150,32350,32500,337110
2018-08-27,32000,32600,31900,32600,330373
2018-08-24,31500,32050,31500,31900,138760
2018-08-23,32000,32000,31500,31650,163254
2018-08-22,32000,32100,31650,31850,295830
2018-08-21,31300,31900,31050,31750,300704
2018-08-20,31450,31700,31300,31350,116219
2018-08-17,31200,31600,31050,31350,194050
2018-08-16,31400,31450,30850,31000,230617
2018-08-14,31450,31600,31250,31550,243955
2018-08-13,31650,31900,30950,31250,369589
2018-08-10,31700,32100,31600,31800,222774
2018-08-09,32000,32000,31600,31600,434458
2018-08-08,32300,32450,31850,31900,234229
2018-08-07,32300,32400,32150,32200,145807
2018-08-06,32400,32600,32200,32450,145116
2018-08-03,32250,32450,32100,32400,110439
2018-08-02,32550,32750,32150,32200,162424
2018-08-01,32600,32950,32550,32700,175815
2018-07-31,32350,32700,32250,32500,174487
2018-07-30,32200,32500,31950,32400,180227
2018-07-27,32800,32800,32200,32300,133568
2018-07-26,32550,32850,32500,32550,146304
2018-07-25,32350,32950,32350,32400,218956
2018-07-24,32500,32600,32150,32350,241449
2018-07-23,32200,32600,32050,32500,261971
2018-07-20,32100,32400,31800,32400,384181
2018-07-19,32300,32600,32000,32050,228457
2018-07-18,32700,33050,32150,32250,308373
2018-07-17,32900,32950,32450,32550,352518
2018-07-16,33350,33550,32900,33050,254670
2018-07-13,33100,33600,33100,33350,180455
2018-07-12,33200,33350,32900,32950,343638
2018-07-11,33300,33550,32900,32900,300515
2018-07-10,33900,34150,33550,33650,209147
2018-07-09,33600,34100,33550,33600,151603
2018-07-06,33550,34000,33400,33800,272284
2018-07-05,33350,33650,33200,33350,185232
2018-07-04,33450,33750,33100,33200,266243
2018-07-03,34000,34200,33400,33700,273370
2018-07-02,34800,35600,33700,33800,349290
2018-06-29,35300,35350,34300,34750,213408
2018-06-28,34850,35200,34700,34850,211162
2018-06-27,34800,35650,34800,34850,302322
2018-06-26,35000,35350,34750,35000,269815
2018-06-25,34950,35700,34700,35500,411697
2018-06-22,34800,34800,33900,34650,712111
2018-06-21,35600,35950,35500,35700,251918
2018-06-20,35750,36200,35350,35850,317612
2018-06-19,35900,36100,35700,35850,425457
2018-06-18,36900,37100,35750,36050,389601
2018-06-15,37750,37800,36800,36900,405529
2018-06-14,37800,37800,37000,37300,441301
2018-06-12,38000,38300,37700,38150,373937
2018-06-11,37400,38350,37350,38200,424105
2018-06-08,38000,38100,37400,37500,241925
2018-06-07,37450,38100,37350,38050,683118
2018-06-05,36300,37150,36200,37150,323654
2018-06-04,36400,36600,36050,36350,329732
2018-06-01,36600,36850,36100,36200,310423
2018-05-31,36950,37200,36650,36900,803371
2018-05-30,37250,37550,36400,36700,510932
2018-05-29,37600,37750,37300,37550,276904
2018-05-28,37350,37850,37200,37600,431785
2018-05-25,37050,37600,36850,37450,416530
2018-05-24,37400,37750,37050,37300,359498
2018-05-23,37050,37400,36850,37100,352371
2018-05-21,37500,37500,37000,37450,310808
2018-05-18,37700,37850,37200,37500,291626
2018-05-17,38100,38100,37550,37650,383815
2018-05-16,37450,38000,37300,38000,448122
2018-05-15,38350,38450,37350,37550,695925
2018-05-14,37200,38150,37150,38050,1070435
2018-05-11,36900,37600,36850,37150,798092
2018-05-10,36100,36900,36000,36850,524250
2018-05-09,35800,36150,35650,36100,387439
2018-05-08,36750,36750,35850,36050,595103
2018-05-04,36400,36750,36050,36450,535298
2018-05-03,36300,36600,36200,36450,319602
2018-05-02,36900,36950,36300,36400,483462
2018-04-30,36900,37100,36350,37100,648340
2018-04-27,36400,36850,36350,36750,624238
2018-04-26,36200,36550,36000,36400,398206
2018-04-25,36250,36400,36000,36050,374392
2018-04-24,35800,36700,35800,36500,722510
2018-04-23,35900,35950,35500,35800,546702
2018-04-20,36150,36400,36050,36200,391005
2018-04-19,36750,36750,36000,36200,630313
2018-04-18,36200,36800,36100,36600,1013361
2018-04-17,35750,36150,35750,35950,865402
2018-04-16,35750,35950,35400,35500,757450
2018-04-13,35650,36050,35000,35700,971176
2018-04-12,36100,36250,35700,35700,1559361
2018-04-11,35000,36400,34600,35450,2947433
2018-04-10,36700,36750,35350,35550,3379449
2018-04-09,37650,38450,36500,37200,5385261
2018-04-06,39600,39800,35150,38350,20808991
2018-04-05,39150,40050,38600,39800,509754
2018-04-04,39000,39550,38600,38650,401917
2018-04-03,38950,39300,38350,38700,402843
2018-04-02,39750,40000,39350,39550,388827
2018-03-30,39700,39900,39350,39350,232640
2018-03-29,38550,39350,38250,39300,312040
2018-03-28,38200,38750,38050,38450,505311
2018-03-27,40000,40050,39050,39200,374566
2018-03-26,38800,39550,38650,39550,215319
2018-03-23,40350,40550,38950,39050,651041
2018-03-22,41150,42350,40900,41550,469144
2018-03-21,40800,41300,40800,41150,194770
2018-03-20,40400,40950,40200,40950,148917
2018-03-19,41350,41350,40500,40750,137158
2018-03-16,40500,41200,40450,41150,271778
2018-03-15,40600,40700,40000,40500,197958
2018-03-14,41000,41300,40600,40800,177472
2018-03-13,41400,41800,41150,41500,320997
2018-03-12,40600,41900,40250,41800,424952
2018-03-09,39800,40650,39350,40100,410167
2018-03-08,39200,39450,38600,39250,250230
2018-03-07,39350,39500,38700,38850,225704
2018-03-06,39050,39700,38850,39350,254588
2018-03-05,39300,39500,38500,38650,233316
2018-03-02,39000,39800,38600,39550,246215
2018-02-28,40100,40400,39450,39600,263161
2018-02-27,40950,41300,40400,40500,194622
2018-02-26,41050,41050,40350,40600,169923
2018-02-23,40300,40750,39750,40750,346165
2018-02-22,40350,40700,39750,40050,219483
2018-02-21,40450,41000,40100,40900,263527
2018-02-20,41200,41250,40250,40500,230646
2018-02-19,41150,41850,41000,41300,387594
2018-02-14,40800,40850,40200,40700,246918
2018-02-13,41700,41750,40400,40400,361937
2018-02-12,40500,41850,40250,41600,453043
2018-02-09,39400,40450,39300,40000,386077
2018-02-08,40700,41500,40500,40700,459490
2018-02-07,42200,42200,40450,40700,580518
2018-02-06,40950,41300,39500,41150,816369
2018-02-05,41000,42400,40900,41950,537034
2018-02-02,43250,43500,42050,42400,494547
2018-02-01,43650,44000,42800,43650,425576
2018-01-31,42900,44000,42200,43550,682035
2018-01-30,43600,44450,43250,43600,473204
2018-01-29,43400,44450,43400,43900,695364
2018-01-26,43100,43250,42100,43050,516499
2018-01-25,42500,43000,42300,42950,518447
2018-01-24,42200,42800,41900,42300,513311
2018-01-23,40150,42250,40000,42250,1195687
2018-01-22,40750,40850,39550,40050,292385
2018-01-19,40750,40800,40250,40700,226895
2018-01-18,40050,41250,40050,40750,650940
2018-01-17,39850,40100,39550,39850,291874
2018-01-16,39850,40000,39300,39950,344875
2018-01-15,39850,40250,39600,39950,564496
2018-01-12,38050,39600,38050,39250,933490
2018-01-11,38050,38200,37550,37700,293733
2018-01-10,37950,38250,37650,38050,248383
2018-01-09,38100,38400,37750,37900,275443
2018-01-08,37750,38550,37650,38300,588408
2018-01-05,36800,37650,36750,37350,391282
2018-01-04,36800,36950,36550,36600,213929
2018-01-03,36500,37000,36450,36700,228910
2018-01-02,36600,36800,36400,36700,138101
2017-12-28,36300,36600,35950,36600,183881
2017-12-27,36400,36400,35900,36300,150158
2017-12-26,36050,36800,36050,36600,277570
2017-12-22,35900,36150,35850,35950,251420
2017-12-21,36300,36500,35900,35900,320480
2017-12-20,36750,36900,36350,36400,212654
2017-12-19,36800,37050,36350,36600,172158
2017-12-18,37050,37050,36300,36600,216113
2017-12-15,36850,37300,36800,37050,287877
2017-12-14,36800,37600,36400,36400,562774
2017-12-13,36050,36750,36050,36550,214847
2017-12-12,36350,36400,35950,36200,175084
2017-12-11,36000,36500,35850,36350,142969
2017-12-08,36300,36450,35950,36050,211486
2017-12-07,36600,37000,36150,36350,249962
2017-12-06,37450,37450,36600,36700,327978
2017-12-05,36850,37550,36750,37500,282051
2017-12-04,36600,36900,36400,36900,163358
2017-12-01,36700,36750,36150,36450,153274
2017-11-30,37200,37200,36400,36400,281705
2017-11-29,37050,37300,36850,36900,190598
2017-11-28,37500,38200,36850,36850,381901
2017-11-27,38200,38750,37100,37700,301632
2017-11-24,38300,38600,38000,38150,257402
2017-11-23,38350,38450,37550,38300,347535
2017-11-22,37750,39400,37750,38300,805621
2017-11-21,37450,37950,37150,37500,196056
2017-11-20,38050,38200,37200,37650,238152
2017-11-17,38500,38500,37750,38000,333004
2017-11-16,37850,38300,37450,38200,387446
2017-11-15,36700,38200,36600,37750,582510
2017-11-14,37000,37000,36300,36600,276654
2017-11-13,36400,37000,35950,36900,512659
2017-11-10,35700,35950,35500,35700,203680
2017-11-09,36150,36150,35700,35800,245249
2017-11-08,35750,36400,35700,36000,223673
2017-11-07,35750,36150,35750,35950,140712
2017-11-06,36650,36650,35550,35700,244516
2017-11-03,36200,36600,36050,36250,253367
2017-11-02,36400,36650,35550,35800,235101
2017-11-01,35650,36550,35500,36100,369719
2017-10-31,35100,35650,34750,35600,238118
2017-10-30,36100,36100,35200,35200,271830
2017-10-27,35600,36050,35600,35750,206518
2017-10-26,35700,35900,35450,35550,150146
2017-10-25,35700,36050,35400,35800,202318
2017-10-24,35450,35950,35300,35600,158645
2017-10-23,36250,36450,35550,35600,203202
2017-10-20,35800,36300,35600,36100,204068
2017-10-19,35900,36700,35450,35700,268810
2017-10-18,36000,36050,35400,35450,217693
2017-10-17,36400,36450,35750,36100,279683
2017-10-16,37250,37550,36150,36300,314562
2017-10-13,36800,37200,36350,36850,364854
2017-10-12,35000,37350,35000,36950,841801
2017-10-11,34700,35100,34550,34950,248916
2017-10-10,34800,35200,34550,34800,393506
2017-09-29,34450,34700,34300,34550,129418
2017-09-28,34250,34500,34000,34200,163745
2017-09-27,34650,34850,34200,34350,164540
2017-09-26,34450,35250,34200,34800,242468
2017-09-25,35650,35650,34350,34400,190477
2017-09-22,35400,35850,35100,35450,213815
2017-09-21,36150,36150,35500,35600,202080
2017-09-20,36600,36850,35900,36150,237307
2017-09-19,37000,37050,36450,36600,155218
2017-09-18,35900,37050,35850,36950,334295
2017-09-15,35550,35900,35350,35900,156279
2017-09-14,34800,35600,34750,35600,301229
2017-09-13,35550,35550,34650,34950,271447
2017-09-12,35950,35950,35400,35550,139544
2017-09-11,35200,36050,35100,35500,222367
2017-09-08,35150,35250,34900,35200,175016
2017-09-07,35000,35600,34900,35350,247123
2017-09-06,34500,34900,34450,34600,211026
2017-09-05,35350,35550,34300,34400,378816
2017-09-04,34850,35600,34850,35250,251653
2017-09-01,36600,36750,35650,35800,243109
2017-08-31,36850,36850,36300,36550,349786
2017-08-30,36800,36900,36450,36750,133521
2017-08-29,36500,36700,36200,36700,197144
2017-08-28,36850,37100,36600,36900,98160
2017-08-25,36850,37150,36500,36800,193175
2017-08-24,36550,37050,36500,36800,163004
2017-08-23,37300,37350,36700,36700,212525
2017-08-22,36600,37150,36600,36900,128366
2017-08-21,36550,36750,36300,36600,147360
2017-08-18,36750,36900,36500,36750,232869
2017-08-17,36850,37400,36700,37200,184017
2017-08-16,37700,37700,36850,36950,276738
2017-08-14,37300,37600,36900,37100,244964
2017-08-11,36300,36900,36100,36800,378338
2017-08-10,38100,38500,36750,37300,790571
2017-08-09,38700,39100,38050,38650,392879
2017-08-08,39100,39500,38650,39150,209874
2017-08-07,39300,39450,38850,39050,205277
2017-08-04,39000,39700,38700,39200,233327
2017-08-03,40700,40700,38250,39200,623765
2017-08-02,41150,41150,40350,40750,166847
2017-08-01,40550,41350,40350,41000,213902
2017-07-31,39800,40550,39700,40550,249202
2017-07-28,41000,41250,39800,39850,453806
2017-07-27,41250,41400,40800,41200,184846
2017-07-26,41450,41550,40700,41000,257698
2017-07-25,42000,42300,41000,41200,325635
2017-07-24,42000,42000,41500,41900,194601
2017-07-21,41650,41950,41550,41850,282067
2017-07-20,41700,41750,41200,41700,262467
2017-07-19,40800,41400,40750,41400,364526
2017-07-18,41050,41150,40450,40500,207198
2017-07-17,41050,41500,40700,40850,203359
2017-07-14,41100,41150,40700,40850,149909
2017-07-13,40800,41350,40650,41000,457567
2017-07-12,40650,40750,40200,40250,214507
2017-07-11,39750,40650,39600,40600,293103
2017-07-10,39750,40050,39350,39750,202596
2017-07-07,39800,40100,39500,39650,370235
2017-07-06,40650,40700,39900,40150,231531
2017-07-05,40450,40800,39650,40750,321791
2017-07-04,41300,42050,40150,40500,472746
2017-07-03,41450,41500,40850,41150,254382
2017-06-30,40800,41450,40500,41300,388316
2017-06-29,40650,41600,40500,41200,761143
2017-06-28,39750,40600,39650,40300,300557
2017-06-27,40300,40400,39800,39950,223573
2017-06-26,40500,40550,39850,40100,226390
2017-06-23,39350,40550,39350,40350,386755
2017-06-22,39250,39450,38750,39150,359968
2017-06-21,40200,40200,38700,39100,335160
2017-06-20,40300,40450,40050,40100,294808
2017-06-19,39500,40050,39050,39950,383070
2017-06-16,39750,40000,39600,39650,376744
2017-06-15,39850,40450,39350,39750,433376
2017-06-14,41050,41250,39800,39900,551762
2017-06-13,40300,41000,40300,40850,408861
2017-06-12,41200,41600,40300,40550,551998
2017-06-09,40250,41700,40150,41250,915031
2017-06-08,39600,40200,39500,39950,662319
2017-06-07,39000,39800,39000,39650,462717
2017-06-05,39800,39900,39300,39350,323438
2017-06-02,39400,39750,39350,39600,298789
2017-06-01,39950,39950,39200,39200,471901
2017-05-31,39950,40150,39500,40150,368550
2017-05-30,39700,40200,39200,40050,437541
2017-05-29,40400,40500,39350,39650,413157
2017-05-26,39850,40500,39700,40200,574791
2017-05-25,38850,39850,38800,39850,478351
2017-05-24,38900,38950,38450,38800,213641
2017-05-23,38500,39100,38500,38750,393680
2017-05-22,38600,38700,38100,38500,305656
2017-05-19,37800,38650,37700,38400,436276
2017-05-18,37500,37750,37150,37600,514372
2017-05-17,38550,38550,38000,38350,410298
2017-05-16,38200,38650,37650,38650,681245
2017-05-15,37850,38000,37450,37900,418562
2017-05-12,37200,37900,36750,37800,717677
2017-05-11,36000,37150,36000,37150,785545
2017-05-10,36600,37100,35850,36000,693009
2017-05-08,36100,36300,35600,36250,422887
2017-05-04,35450,35900,35450,35800,319237
2017-05-02,34650,35650,34650,35450,398051
2017-04-28,35400,35750,34600,34600,482300
2017-04-27,35850,36100,35350,35750,465876
2017-04-26,35100,35900,34950,35650,877844
2017-04-25,34100,34950,33950,34900,657874
2017-04-24,33500,34150,33500,34050,384082
2017-04-21,33600,33600,33200,33400,202588
2017-04-20,33300,33650,33100,33450,179057
2017-04-19,33350,33600,33100,33200,218335
2017-04-18,33700,33750,33300,33450,228472
2017-04-17,33050,33650,33050,33550,194114
2017-04-14,33150,33300,32900,33050,146780
2017-04-13,32900,33400,32750,33400,254996
2017-04-12,32800,32900,32600,32900,157366
2017-04-11,32450,33050,32300,32800,219435
2017-04-10,33300,33300,32450,32500,384301
2017-04-07,33250,33400,33100,33350,245168
2017-04-06,33300,33400,33150,33150,233142
2017-04-05,33800,33950,33350,33350,209599
2017-04-04,33450,33850,33450,33750,228340
2017-04-03,33650,33850,33400,33500,238323
2017-03-31,33800,33950,33650,33650,224592
2017-03-30,33950,34050,33650,33750,182540
2017-03-29,34300,34400,33550,33850,291088
2017-03-28,34050,34250,33850,34000,185001
2017-03-27,34050,34200,33500,33850,443928
2017-03-24,34200,34750,34150,34500,311440
2017-03-23,34300,34750,34200,34250,236807
2017-03-22,34400,34650,34100,34200,337729
2017-03-21,34800,35350,34450,35000,396133
2017-03-20,34850,35100,34400,34500,316901
2017-03-17,34950,35400,34700,34950,748497
2017-03-16,34100,35100,34050,34850,929355
2017-03-15,33600,33900,33300,33700,442043
2017-03-14,33450,33850,33400,33550,395424
2017-03-13,32950,33400,32700,33200,284567
2017-03-10,32300,32850,32250,32650,286143
2017-03-09,32400,32800,32300,32300,315205
2017-03-08,32400,32600,32300,32400,203238
2017-03-07,32450,32700,32250,32500,287533
2017-03-06,32700,32750,32050,32250,314741
2017-03-03,33250,33300,32650,32700,496484
2017-03-02,33500,34250,33500,33500,681909
2017-02-28,33200,33450,32850,33150,345323
2017-02-27,33700,33700,33200,33200,161891
2017-02-24,33950,34100,33350,33600,183831
2017-02-23,34000,34150,33800,33900,284836
2017-02-22,33450,34000,33150,33900,481385
2017-02-21,32650,33550,32650,33450,419729
2017-02-20,33500,33500,32600,32650,260293
2017-02-17,32850,33500,32550,33500,322238
2017-02-16,33800,33850,33050,33250,159027
2017-02-15,33550,33900,33250,33600,207049
2017-02-14,33800,33950,33450,33750,130263
2017-02-13,33900,33950,33550,33800,170303
2017-02-10,33900,33950,33550,33800,212014
2017-02-09,33250,33800,33150,33750,464197
2017-02-08,33350,33350,32800,33250,255260
2017-02-07,33200,33400,32650,33400,251537
2017-02-06,32600,33500,32500,33100,506840
2017-02-03,32200,32300,31800,32100,227114
2017-02-02,32450,32750,32050,32100,186087
2017-02-01,32550,32850,32450,32650,286916
2017-01-31,32350,32800,32200,32400,392551
2017-01-26,30701,32301,30701,32301,509266
2017-01-25,31137,31380,30701,30749,274727
2017-01-24,31137,31477,30943,31040,202571
2017-01-23,31622,31671,31186,31186,217719
2017-01-20,31816,31962,31525,31574,212271
2017-01-19,32689,32786,31671,31768,272285
2017-01-18,32398,32689,32204,32398,220698
2017-01-17,32010,32592,31865,32398,309115
2017-01-16,32398,32447,31865,31962,213349
2017-01-13,32010,32301,31768,32204,232050
2017-01-12,32204,32689,31816,32010,358644
2017-01-11,31040,32107,30798,31962,361809
2017-01-10,30943,31331,30749,31186,148176
2017-01-09,31622,31622,31040,31137,187893
2017-01-06,31671,31671,31234,31622,152616
2017-01-05,31477,31962,31477,31671,294678
2017-01-04,30846,31574,30701,31477,425688
2017-01-03,30749,30846,30507,30846,157501
2017-01-02,30895,30895,30458,30507,130763
2016-12-29,30943,30992,30652,30749,168595
2016-12-28,30992,31186,30846,30895,212276
2016-12-27,31574,31816,31331,31331,225457
2016-12-26,31186,31574,31040,31525,242305
2016-12-23,31234,31331,30798,31234,301013
2016-12-22,30943,31283,30798,31137,316592
2016-12-21,31331,31622,30701,30992,1103709
2016-12-20,32398,32738,32350,32592,189788
2016-12-19,32641,32689,32447,32495,104287
2016-12-16,32786,32786,32350,32738,190976
2016-12-15,31671,32786,31428,32738,345354
2016-12-14,32301,32301,31671,31816,156107
2016-12-13,31913,32156,31671,32107,189347
2016-12-12,31768,32204,31719,31962,190598
2016-12-09,31622,31671,31234,31525,154606
2016-12-08,31380,31671,31331,31671,288370
2016-12-07,31040,31137,30895,31040,102424
2016-12-06,30846,31137,30701,31137,138197
2016-12-05,31283,31283,30652,30652,209016
2016-12-02,31234,31331,31137,31283,105845
2016-12-01,31137,31234,30992,31186,123893
2016-11-30,31331,31428,31089,31089,222115
2016-11-29,31283,31525,31089,31283,164610
2016-11-28,31428,31622,31137,31283,188045
2016-11-25,31622,31622,31234,31428,154883
2016-11-24,31913,32107,31428,31428,236740
2016-11-23,32010,32253,31816,31913,297365
2016-11-22,32398,32447,31962,32156,280061
2016-11-21,32932,32980,32204,32204,357980
