date,open,high,low,close,volume
2018-11-23,7680,7690,7560,7600,1608048
2018-11-22,7790,7790,7500,7630,2781282
2018-11-21,7700,7790,7530,7720,2976099
2018-11-20,7610,7840,7520,7770,3698544
2018-11-19,7650,7790,7550,7650,3066412
2018-11-16,7210,7620,7210,7600,5276681
2018-11-15,7120,7320,7120,7180,1975296
2018-11-14,7280,7310,7020,7110,4358769
2018-11-13,7300,7490,7180,7430,3095947
2018-11-12,7100,7550,7060,7450,3848267
2018-11-09,7210,7260,6910,7190,3790168
2018-11-08,7000,7290,6950,7190,4417623
2018-11-07,6990,7150,6770,6800,3631487
2018-11-06,6700,7040,6670,6900,4426134
2018-11-05,6550,6710,6460,6650,2777450
2018-11-02,6420,6670,6390,6640,3922156
2018-11-01,6800,6810,6280,6350,11091162
2018-10-31,6800,7010,6700,6960,2188031
2018-10-30,6650,6900,6640,6790,2035822
2018-10-29,6600,7020,6600,6730,3526773
2018-10-26,6980,7020,6630,6740,2239580
2018-10-25,6510,6950,6510,6950,2851687
2018-10-24,7080,7080,6800,6840,2979754
2018-10-23,7190,7260,6980,7030,2019562
2018-10-22,7220,7290,7120,7210,1373676
2018-10-19,7240,7280,7020,7260,2676119
2018-10-18,7410,7450,7220,7310,2222000
2018-10-17,7600,7680,7300,7450,2548771
2018-10-16,7450,7540,7210,7480,2138808
2018-10-15,7340,7570,7320,7390,2418248
2018-10-12,7250,7410,7180,7340,2914217
2018-10-11,7270,7490,7230,7250,3842782
2018-10-10,7550,7620,7340,7550,4387267
2018-10-08,8110,8120,7520,7540,5832477
2018-10-05,8320,8410,8050,8100,3718246
2018-10-04,8330,8450,8210,8370,4768620
2018-10-02,8100,8420,8060,8250,5993442
2018-10-01,8100,8180,8050,8100,2280068
2018-09-28,8030,8080,7920,8080,3110793
2018-09-27,7900,8000,7760,8000,3767629
2018-09-21,7950,8020,7780,7850,2694079
2018-09-20,7880,7970,7750,7880,4143548
2018-09-19,8100,8100,7860,7870,3237687
2018-09-18,7910,8080,7880,8070,3074239
2018-09-17,7880,7970,7800,7960,2401139
2018-09-14,7840,7920,7750,7880,2594104
2018-09-13,7700,7890,7690,7810,3726799
2018-09-12,7550,7680,7540,7670,2700125
2018-09-11,7500,7560,7470,7510,1391895
2018-09-10,7470,7540,7390,7540,1483395
2018-09-07,7520,7580,7410,7510,2049101
2018-09-06,7460,7560,7420,7470,3034480
2018-09-05,7220,7550,7220,7420,5193223
2018-09-04,7230,7290,7150,7200,1908204
2018-09-03,7070,7250,7050,7230,2439754
2018-08-31,7090,7160,7020,7080,5002039
2018-08-30,7150,7230,7130,7130,1751429
2018-08-29,7140,7190,7090,7150,2161948
2018-08-28,7000,7230,7000,7110,2968596
2018-08-27,7000,7020,6920,7000,2262236
2018-08-24,7110,7120,6930,7000,2586272
2018-08-23,7220,7280,7040,7130,2387463
2018-08-22,7070,7320,7020,7130,4573801
2018-08-21,7010,7090,6880,7030,3311808
2018-08-20,6670,7030,6660,6990,7206085
2018-08-17,6630,6720,6540,6620,1530991
2018-08-16,6590,6690,6500,6580,2213367
2018-08-14,6400,6700,6400,6680,3411754
2018-08-13,6550,6570,6350,6400,1916074
2018-08-10,6550,6630,6530,6590,1082224
2018-08-09,6620,6640,6510,6570,1533395
2018-08-08,6610,6640,6540,6620,1072188
2018-08-07,6610,6630,6490,6590,1584265
2018-08-06,6510,6650,6450,6620,2063118
2018-08-03,6370,6550,6360,6540,2180202
2018-08-02,6420,6530,6320,6360,1654515
2018-08-01,6520,6530,6400,6420,1975330
2018-07-31,6530,6580,6440,6470,1892423
2018-07-30,6460,6530,6360,6500,1593997
2018-07-27,6390,6480,6320,6450,2102546
2018-07-26,6220,6440,6130,6310,3558576
2018-07-25,6150,6280,6110,6160,2169048
2018-07-24,6250,6260,5930,6150,6245707
2018-07-23,6220,6380,6220,6300,3040219
2018-07-20,6070,6200,6060,6200,1995398
2018-07-19,6200,6220,6070,6090,2724907
2018-07-18,6370,6380,6210,6220,2261358
2018-07-17,6440,6470,6280,6340,3281320
2018-07-16,6400,6550,6350,6450,2388438
2018-07-13,6430,6480,6360,6420,3059867
2018-07-12,6620,6660,6380,6380,5652361
2018-07-11,6770,6770,6560,6620,4015665
2018-07-10,6930,6960,6780,6810,3853633
2018-07-09,7020,7030,6850,6900,2564732
2018-07-06,6980,7250,6940,7020,3763099
2018-07-05,6970,6990,6870,6940,1680945
2018-07-04,6850,7050,6850,6960,1724183
2018-07-03,7030,7100,6840,6950,3168398
2018-07-02,7160,7240,7020,7020,2258062
2018-06-29,7390,7390,7110,7140,2767438
2018-06-28,7180,7430,7170,7280,3038014
2018-06-27,7380,7500,7160,7170,3014795
2018-06-26,7250,7440,7240,7360,1924277
2018-06-25,7260,7520,7250,7370,3766804
2018-06-22,6920,7250,6920,7240,3514880
2018-06-21,7010,7070,6940,6960,2339495
2018-06-20,6890,7110,6870,7040,3048264
2018-06-19,7150,7220,6910,6930,3982708
2018-06-18,7330,7380,7080,7140,5726357
2018-06-15,7450,7470,7320,7320,3098116
2018-06-14,7570,7570,7360,7410,4800788
2018-06-12,7510,7580,7470,7540,2353254
2018-06-11,7470,7590,7460,7530,2203533
2018-06-08,7700,7700,7470,7510,2267865
2018-06-07,7600,7680,7560,7630,2406960
2018-06-05,7620,7630,7450,7570,1963843
2018-06-04,7480,7640,7410,7600,2566395
2018-06-01,7530,7540,7350,7470,2797438
2018-05-31,7400,7600,7370,7490,6386144
2018-05-30,7350,7390,7260,7300,3791665
2018-05-29,7450,7470,7320,7400,3577859
2018-05-28,7730,7750,7360,7430,9560626
2018-05-25,7860,7860,7730,7780,3423459
2018-05-24,7920,8040,7860,7940,2797955
2018-05-23,8000,8000,7810,7860,2780774
2018-05-21,8030,8090,7930,7950,3813553
2018-05-18,7680,7910,7680,7900,4084884
2018-05-17,7720,7870,7620,7620,4082676
2018-05-16,7660,7780,7590,7660,3199188
2018-05-15,7970,7970,7710,7740,4316303
2018-05-14,8050,8060,7870,7970,3779732
2018-05-11,8080,8240,7970,7990,9750722
2018-05-10,7820,8100,7790,7980,7562733
2018-05-09,7800,7880,7690,7710,4695810
2018-05-08,7540,7930,7520,7840,13181057
2018-05-04,7190,7530,7110,7420,7337457
2018-05-03,7360,7420,7180,7260,2797872
2018-05-02,7300,7450,7250,7360,3217830
2018-04-30,7420,7450,7270,7350,3927056
2018-04-27,7650,7720,7410,7430,3784124
2018-04-26,7450,7700,7400,7670,3936896
2018-04-25,7540,7560,7380,7420,2930070
2018-04-24,7550,7630,7450,7560,2300678
2018-04-23,7460,7570,7450,7530,1906559
2018-04-20,7520,7570,7390,7530,1814886
2018-04-19,7400,7510,7360,7500,3218663
2018-04-18,7350,7510,7290,7340,4023592
2018-04-17,7530,7540,7350,7350,3388371
2018-04-16,7690,7740,7430,7500,5103681
2018-04-13,7790,7860,7680,7680,3118792
2018-04-12,7860,8040,7650,7740,6441274
2018-04-11,7760,7850,7710,7760,3261543
2018-04-10,8150,8180,7710,7750,7709998
2018-04-09,7900,8300,7700,8220,8381329
2018-04-06,7820,7960,7640,7840,5199903
2018-04-05,7530,7850,7530,7760,5381441
2018-04-04,7560,7730,7430,7450,4153544
2018-04-03,7480,7600,7430,7540,3151718
2018-04-02,7720,7730,7490,7580,6760845
2018-03-30,7900,7940,7640,7720,7204246
2018-03-29,8060,8090,7810,7880,4074634
2018-03-28,8070,8270,7910,7970,5011588
2018-03-27,7910,8290,7790,8070,7699909
2018-03-26,8000,8120,7650,7850,6490193
2018-03-23,8140,8240,8010,8020,5426461
2018-03-22,8350,8560,8290,8330,4265127
2018-03-21,8410,8460,8290,8350,3538777
2018-03-20,8180,8540,8180,8350,5335507
2018-03-19,8500,8500,8150,8180,3786706
2018-03-16,8450,8520,8330,8440,2205240
2018-03-15,8410,8520,8240,8440,3297145
2018-03-14,8670,8790,8350,8430,4778057
2018-03-13,8670,8910,8610,8850,4855187
2018-03-12,8210,8780,8130,8770,7907387
2018-03-09,8320,8580,8060,8160,7807133
2018-03-08,7680,8330,7680,8290,8522230
2018-03-07,7750,8180,7500,7620,14231075
2018-03-06,7307,7598,7025,7510,13313159
2018-03-05,7316,7369,7254,7272,2078930
2018-03-02,7475,7492,7272,7281,3602492
2018-02-28,7581,7687,7537,7545,2472069
2018-02-27,7792,7819,7554,7590,2925043
2018-02-26,7943,7969,7704,7731,3172394
2018-02-23,7845,7987,7810,7837,2740282
2018-02-22,7872,7898,7766,7819,1815056
2018-02-21,7934,7995,7854,7925,2238035
2018-02-20,8110,8243,7898,7934,2552099
2018-02-19,7907,8190,7854,8101,3223024
2018-02-14,7439,7854,7439,7828,2703964
2018-02-13,7572,7651,7439,7439,2319314
2018-02-12,7784,7792,7492,7510,3368227
2018-02-09,7466,7898,7457,7784,4047762
2018-02-08,7413,7854,7281,7669,4234030
2018-02-07,7925,7934,7501,7501,4206079
2018-02-06,7863,7916,7545,7784,6087551
2018-02-05,8207,8454,8022,8119,4810235
2018-02-02,8340,8463,8287,8384,4285110
2018-02-01,8172,8419,8128,8269,3439988
2018-01-31,8304,8304,8004,8110,5319037
2018-01-30,8551,8790,8269,8340,5862136
2018-01-29,7951,8719,7951,8481,11115335
2018-01-26,8490,8613,8207,8366,7477129
2018-01-25,8031,8596,7925,8534,13510266
2018-01-24,8154,8163,7863,7925,3657833
2018-01-23,7704,8110,7687,8101,6340740
2018-01-22,7766,7792,7651,7678,2021778
2018-01-19,7607,7748,7554,7695,2328288
2018-01-18,7687,7784,7554,7642,2765583
2018-01-17,7925,7934,7590,7634,5776107
2018-01-16,8137,8216,7678,7969,6343613
2018-01-15,8040,8225,7969,8110,4093180
2018-01-12,8013,8145,7898,7987,4277634
2018-01-11,7969,8145,7722,7943,6741188
2018-01-10,7342,7987,7334,7881,11546984
2018-01-09,7369,7413,7228,7289,2599241
2018-01-08,7484,7501,7245,7369,4032736
2018-01-05,7219,7501,7192,7404,9577578
2018-01-04,6954,7369,6919,7210,11274259
2018-01-03,6760,6945,6636,6857,5637219
2018-01-02,6478,6778,6398,6751,5554598
2017-12-28,6204,6531,6178,6469,6911107
2017-12-27,6142,6222,6125,6178,4882587
2017-12-26,6372,6398,6319,6319,2123215
2017-12-22,6398,6416,6310,6354,2495856
2017-12-21,6407,6425,6292,6354,2755372
2017-12-20,6248,6425,6248,6363,4712271
2017-12-19,6310,6372,6160,6248,5529276
2017-12-18,6504,6513,6310,6319,5237277
2017-12-15,6363,6548,6354,6469,8350991
2017-12-14,6725,6751,6363,6372,11494408
2017-12-13,6645,6839,6628,6681,8051810
2017-12-12,6725,6831,6619,6654,7034456
2017-12-11,6742,6936,6583,6654,12294704
2017-12-08,7616,7642,6654,6742,24268886
2017-12-07,7651,7987,7501,7590,15384435
2017-12-06,9002,9090,7898,7907,42091497
2017-12-05,10855,11164,10767,11120,4501287
2017-12-04,10855,10943,10634,10855,2688733
2017-12-01,10634,10899,10634,10811,3681159
2017-11-30,10634,10767,10458,10546,3705325
2017-11-29,10546,10678,10458,10546,2406797
2017-11-28,10193,10590,10105,10546,4871419
2017-11-27,10369,10590,10193,10281,8186195
2017-11-24,11120,11208,10722,10855,2701698
2017-11-23,11252,11384,11031,11075,3080162
2017-11-22,10634,11120,10546,11031,3649497
2017-11-21,10855,10899,10502,10590,2988923
2017-11-20,11075,11120,10811,10855,1903470
2017-11-17,10855,11075,10678,10855,2030956
2017-11-16,10678,10899,10546,10855,2344650
2017-11-15,10899,10899,10590,10634,3135912
2017-11-14,10767,11031,10634,11031,3888637
2017-11-13,11208,11252,10722,10811,4697554
2017-11-10,11649,11737,11075,11120,4783532
2017-11-09,11428,11826,11384,11693,6809553
2017-11-08,11208,11473,11164,11340,5487305
2017-11-07,10899,11428,10811,11340,7789213
2017-11-06,10722,10899,10502,10767,3892432
2017-11-03,10237,10634,10237,10590,4107614
2017-11-02,10149,10281,10061,10149,1681022
2017-11-01,10325,10369,10149,10149,2419618
2017-10-31,10281,10678,10281,10414,3265658
2017-10-30,10369,10414,10105,10369,2632739
2017-10-27,9884,10369,9840,10325,3756997
2017-10-26,9752,9972,9752,9796,1252381
2017-10-25,9884,9928,9752,9796,1288730
2017-10-24,9796,10016,9796,9840,1437132
2017-10-23,10016,10061,9752,9752,1868869
2017-10-20,10237,10281,9928,9972,2062335
2017-10-19,10105,10458,10105,10237,2659750
2017-10-18,10061,10193,10016,10061,1761839
2017-10-17,10458,10458,10016,10105,2779248
2017-10-16,10369,10502,10237,10458,1959024
2017-10-13,10193,10458,10105,10414,2958693
2017-10-12,10193,10369,10061,10325,2637068
2017-10-11,9663,10193,9663,10193,3405093
2017-10-10,10105,10149,9575,9663,3338242
2017-09-29,9708,10149,9663,9884,3280849
2017-09-28,9796,9796,9531,9575,1601430
2017-09-27,9972,10016,9708,9840,2858599
2017-09-26,9090,9884,9046,9884,5364571
2017-09-25,9266,9355,8957,9002,1649745
2017-09-22,9708,9708,9178,9266,2458593
2017-09-21,9708,9840,9531,9663,1702287
2017-09-20,9796,9884,9487,9619,2169172
2017-09-19,9487,9972,9443,9708,5088290
2017-09-18,9399,9443,9222,9399,2110918
2017-09-15,8869,9355,8825,9355,5438116
2017-09-14,8763,8825,8710,8781,3766633
2017-09-13,8799,8869,8746,8746,2109965
2017-09-12,8825,8913,8684,8799,3014077
2017-09-11,9046,9178,8719,8772,4075830
2017-09-08,9046,9134,8957,9046,1634932
2017-09-07,9046,9178,8957,9002,2120473
2017-09-06,9266,9355,8913,9002,2537477
2017-09-05,9399,9487,9178,9222,1175930
2017-09-04,9046,9443,9046,9355,1426400
2017-09-01,9487,9663,9310,9355,1678579
2017-08-31,9663,9752,9443,9443,1471168
2017-08-30,9928,9972,9663,9663,1024982
2017-08-29,9928,9928,9708,9884,1236466
2017-08-28,9796,10016,9752,9928,1831143
2017-08-25,9575,9972,9531,9752,3756931
2017-08-24,9575,9619,9443,9487,1090077
2017-08-23,9355,9663,9310,9619,2855796
2017-08-22,9046,9310,9046,9222,1441889
2017-08-21,9046,9222,9046,9090,1216887
2017-08-18,9178,9222,9002,9134,1860798
2017-08-17,9178,9399,9178,9310,1615845
2017-08-16,9531,9663,9134,9266,3409910
2017-08-14,9663,9796,9531,9531,900481
2017-08-11,9487,9619,9443,9619,1555549
2017-08-10,9928,10016,9575,9708,1966399
2017-08-09,9840,9972,9752,9928,853136
2017-08-08,10193,10193,9840,9884,1612440
2017-08-07,10193,10369,10149,10193,1015768
2017-08-04,10105,10193,10016,10149,835273
2017-08-03,10193,10281,9972,10105,1097945
2017-08-02,10281,10325,10105,10193,1043361
2017-08-01,9928,10325,9928,10281,1897379
2017-07-31,10105,10105,9796,9884,2081564
2017-07-28,10634,10634,9884,10149,4216562
2017-07-27,10722,10767,10590,10678,1280490
2017-07-26,10590,10678,10546,10678,1626930
2017-07-25,10458,10634,10414,10458,1114696
2017-07-24,10767,10855,10502,10546,1281209
2017-07-21,10590,10811,10502,10767,1964770
2017-07-20,10369,10546,10237,10546,1809911
2017-07-19,10061,10369,10061,10369,1991210
2017-07-18,10590,10590,10105,10149,3560199
2017-07-17,10502,10767,10502,10590,1443536
2017-07-14,10634,10678,10414,10502,1331019
2017-07-13,10502,10678,10414,10546,2206731
2017-07-12,10325,10590,10281,10325,1582513
2017-07-11,10590,10678,10237,10281,3867776
2017-07-10,10899,10987,10590,10678,1684362
2017-07-07,10855,11075,10767,10899,1730599
2017-07-06,10943,11075,10767,10767,1443071
2017-07-05,11031,11208,10855,10987,1574422
2017-07-04,11252,11384,10987,10987,2172408
2017-07-03,11120,11252,10987,11208,2232898
2017-06-30,10987,11031,10855,10987,1341918
2017-06-29,10767,11031,10767,10987,1984439
2017-06-28,10811,10987,10678,10678,2173383
2017-06-27,11075,11075,10767,10811,3094736
2017-06-26,11296,11296,10987,11164,1931584
2017-06-23,10855,11384,10855,11340,3178325
2017-06-22,11164,11208,10678,10899,4878483
2017-06-21,11473,11561,11164,11252,3207425
2017-06-20,11737,11737,11340,11561,3293790
2017-06-19,11693,12002,11561,11693,2329401
2017-06-16,11958,12046,11693,11737,3030559
2017-06-15,11914,12179,11649,12002,5120429
2017-06-14,11737,12046,11693,11870,7762968
2017-06-13,10943,11561,10899,11561,7953616
2017-06-12,10546,10943,10546,10855,3085378
2017-06-09,10722,10767,10546,10634,2968822
2017-06-08,10767,10811,10590,10722,2108973
2017-06-07,10634,10767,10546,10678,1936347
2017-06-05,10767,10855,10546,10767,3022066
2017-06-02,11208,11296,10458,10634,7805583
2017-06-01,10943,11208,10855,11031,2332803
2017-05-31,10855,10987,10767,10855,2247813
2017-05-30,10767,11120,10767,10855,2824644
2017-05-29,11120,11208,10767,10855,3714776
2017-05-26,11120,11296,10987,11031,4781324
2017-05-25,10590,11208,10546,11208,7548777
2017-05-24,10458,10590,10414,10502,2025146
2017-05-23,10193,10458,10105,10369,2575699
2017-05-22,10237,10281,10061,10149,1496199
2017-05-19,10061,10325,10016,10149,2041755
2017-05-18,10016,10149,9972,10016,1364346
2017-05-17,10281,10325,10149,10193,1895875
2017-05-16,10061,10281,9972,10281,2893871
2017-05-15,10016,10061,9884,9928,1389527
2017-05-12,10105,10149,9928,9972,1770858
2017-05-11,10149,10193,9972,10149,2268634
2017-05-10,9928,10325,9884,10061,4511082
2017-05-08,9752,9796,9619,9752,1651420
2017-05-04,9663,9796,9619,9663,1761996
2017-05-02,9355,9752,9310,9575,3150448
2017-04-28,9663,9663,9531,9531,2327086
2017-04-27,9840,9928,9663,9708,2355074
2017-04-26,9531,9884,9487,9796,3518298
2017-04-25,9355,9531,9310,9443,1929250
2017-04-24,9266,9487,9178,9310,2292773
2017-04-21,9222,9266,9134,9266,1448481
2017-04-20,8913,9222,8869,9222,2158137
2017-04-19,9046,9134,8913,8913,1905413
2017-04-18,9178,9266,8913,9134,2129502
2017-04-17,9090,9266,9090,9134,878249
2017-04-14,9046,9222,9002,9046,1168114
2017-04-13,9266,9310,8869,9046,3187340
2017-04-12,9266,9310,9178,9266,1806941
2017-04-11,9222,9399,9178,9222,1626744
2017-04-10,9310,9355,9178,9178,1273582
2017-04-07,9355,9487,9222,9310,1900501
2017-04-06,9178,9399,9090,9310,2740180
2017-04-05,9487,9663,9222,9355,3986874
2017-04-04,9619,9752,9443,9487,2026043
2017-04-03,9840,9884,9575,9619,2262937
2017-03-31,9619,9884,9619,9884,2811969
2017-03-30,10281,10281,9663,9663,4980342
2017-03-29,10502,10502,10061,10193,3430868
2017-03-28,10414,10678,10414,10458,1325127
2017-03-27,10546,10546,10281,10369,1536104
2017-03-24,10590,10634,10414,10502,1488753
2017-03-23,10369,10722,10325,10634,2935671
2017-03-22,10281,10502,10193,10281,2157575
2017-03-21,10767,10811,10369,10458,2235632
2017-03-20,10855,10899,10634,10678,954360
2017-03-17,10767,10943,10678,10811,2786636
2017-03-16,10502,10811,10502,10767,4112501
2017-03-15,10325,10502,10193,10369,2000004
2017-03-14,10590,10634,10281,10281,2681639
2017-03-13,10502,10634,10369,10590,1980712
2017-03-10,10281,10678,10281,10546,2480203
2017-03-09,10546,10634,10369,10369,3373562
2017-03-08,10943,11120,10678,10722,3743421
2017-03-07,10369,10943,10369,10899,5272415
2017-03-06,10016,10502,9972,10369,3699191
2017-03-03,9972,10105,9796,10016,2038960
2017-03-02,9928,10149,9884,10061,3420334
2017-02-28,9619,9928,9531,9884,2879831
2017-02-27,9752,9796,9575,9575,1033277
2017-02-24,9663,9840,9619,9708,1824563
2017-02-23,9531,9752,9487,9663,2279762
2017-02-22,9355,9575,9178,9531,2962516
2017-02-21,9046,9355,9002,9310,1584818
2017-02-20,9310,9310,9002,9046,1708593
2017-02-17,9222,9355,9134,9310,1007063
2017-02-16,9619,9619,9355,9399,1050041
2017-02-15,9487,9575,9399,9531,1152662
2017-02-14,9575,9575,9355,9443,1050679
2017-02-13,9575,9663,9443,9487,1475958
2017-02-10,9399,9531,9355,9487,1836468
2017-02-09,9090,9399,9002,9266,1351013
2017-02-08,9090,9222,8913,9090,1731855
2017-02-07,9046,9134,8631,9002,7120348
2017-02-06,9487,9487,9266,9310,976086
2017-02-03,9310,9399,9266,9355,1577980
2017-02-02,9443,9443,9266,9266,1446252
2017-02-01,9134,9531,9134,9399,1924968
2017-01-31,9266,9355,9134,9178,1678462
2017-01-26,9310,9443,9178,9355,2415432
2017-01-25,9531,9531,9178,9355,2758710
2017-01-24,9134,9575,9090,9487,3554510
2017-01-23,9134,9222,9002,9178,1788781
2017-01-20,9046,9222,9046,9090,1153756
2017-01-19,9266,9399,9002,9134,2618828
2017-01-18,9178,9310,9090,9178,1584203
2017-01-17,9178,9355,9090,9178,1669211
2017-01-16,9222,9310,9090,9222,2269799
2017-01-13,9399,9399,9134,9310,1915438
2017-01-12,9399,9487,9266,9399,1796254
2017-01-11,9266,9443,9134,9399,3165001
2017-01-10,8957,9355,8913,9266,4080112
2017-01-09,8807,9090,8799,9002,3890181
2017-01-06,8781,8825,8649,8772,3692019
2017-01-05,8560,8763,8463,8675,6078466
2017-01-04,8287,8357,8198,8234,1493397
2017-01-03,8331,8331,8181,8304,1469555
2017-01-02,8163,8304,8110,8278,982070
2016-12-29,8243,8296,8093,8163,1176993
2016-12-28,8251,8348,8216,8278,1227179
